gender,name,text,time,attitudes,comments,reposts
f,Ursweetea,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,木木夕Lily,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
m,年华倒影0,也谢谢你们 影院见,2小时前,0,0,0
m,企笛,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为浩克注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了浩克英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,1,0,0
f,安安宝贝的小屋,复仇者联盟4无处不在 上海·南京路步行街,2小时前,0,0,0
m,深蓝De幻想,复仇者联盟4～终局之战,2小时前,0,0,0
f,一千赫兹,土拔鼠//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
m,barmz,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为雷神注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了雷神英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,森森明QAQ,出洞//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,1,0,0
f,森森明QAQ,出洞//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,1,0,0
f,sheeptongue,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为蚁人注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了蚁人英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,司汤达综合小特,君泽真好啊//@崎眀:4啊 故事也继续讲下去吧//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,1
f,泽泽醉奶,真的不敢轻易地喜欢上一样东西，等你就够受折磨了//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
m,熬·夜·鬼,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,blingbling的怪兽,你终于出现了…等你比等电影辛苦…//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,闽南科技学院学生会权益中心,"@青春闽科 #青春向善,筑梦闽科# 距离《复仇者联盟四》上映还有四天了，做好准备迎接这部漫威十年的收官之作了吗",2小时前,0,0,0
f,Adelaidewakeup,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为黑寡妇注入能量，助力她打败灭霸！瞧我的名字后面已经点亮了黑寡妇英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,Evilreversal,"复仇者联盟幻视模仿锤哥的披风，星爵模仿锤哥的声音，美队模仿锤哥的胡子原来锤哥才是复仇者联盟里唯一名副其实的""男神""–––Godman",2小时前,0,0,0
m,3ric_,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
m,3ric_,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,三井寿的14号-ken,我也期待你//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,1,0,0
m,Mrming97,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,Match七月,此生无悔入漫威 影院见,2小时前,0,0,0
f,桃桃桃_____,👏🏿 喜歡喜歡 我的小象你的复仇者联盟.,2小时前,0,0,0
f,hedgehog525,今年有人陪你去看复仇者联盟吗？我有☺️ 微博视频 确认过眼神,2小时前,2,0,0
m,为什么没人赞耀哥的微博,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,CaroroQAQ,那4的时候，他们逆转终局，不计代价。你们会力挽狂澜，放手一搏吗。//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
m,笑执清茶书生张,巧了 我也喜欢美队//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,1,0,0
f,爱瞌睡的小怪物_,…（可为什么都在传言我喜欢的letme会退役啊，我不会信得）//@RNGLetme :高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,爱瞌睡的小怪物_,…（可为什么都在传言我喜欢的letme会退役啊，我不会信得）//@RNGLetme :高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,磕东saltwater,完了我喜欢我们打一架吧[加油]//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,白胖胖的小世界,4要来了，你是不是也该回来了顺便说一下我坚决不信美队会死//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
m,莫里重骨,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为美国队长注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了美国队长英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
m,bugybug,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
m,CallmemasterJINGYU,哈哈哈哈@山前的微风 //@微影迷:#复仇者联盟4:终局之战# 如果“鹰眼”杰瑞米·雷纳有朋友圈……像不像你身边的长辈们,2小时前,0,0,1
f,正直阳光活泼的十佳少年,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
m,鲲鹏万里-漫威兴趣部落,今日头条#复仇者联盟4:终局之战#粉丝展，画师@比利唐BillyTan 在为粉丝作画，来现场你也有机会！,2小时前,51,6,1
m,赵二叉_,所以你这个B什么时候回去？//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,没气可乐好喝,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
m,低配岳云鹏,ds,2小时前,0,0,0
m,朷木is,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
m,Freak柠檬,想看,2小时前,0,0,0
m,丧1家2犬3儒4,4.24不是工作日吗？这么疯狂？复仇者联盟4：终局之战,2小时前,0,2,0
m,艺十艺术学院,发布了头条文章：《复仇者联盟4终局之战——最强科幻电影》 复联4要来啦，你们买到票了吗 复仇者联盟4终局之战——最强科幻电影,2小时前,2,1,1
m,唯爱超Tel深井段子手,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为美国队长注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了美国队长英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,大龄摔跤少女,锤锤让人哭不出来//@雪霏Sophia://@来杯漫威士忌:哭了！！！！,2小时前,0,0,0
f,阿宝Icy,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
m,云吸喵汪的羊驼,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,cy程程程程程程,良心价了#复仇者联盟4:终局之战#,2小时前,0,1,0
f,刷黄漆的老绿瓜,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
m,默念OvO,所以4的时候你在干嘛//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
m,生活在别处LY,awsl,2小时前,0,0,0
f,不腻不歪,复仇者联盟4：终局之战 很期待复联4，他的票价与期待值一样高。,2小时前,0,0,0
m,栗子三兄弟,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为鹰眼注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了鹰眼英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,sevenseeds,我也期待臭🐭出洞//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
m,萨拉哈哈zalahh,『你的性格最像电影《复仇者联盟3》里的谁？』网页链接,2小时前,0,0,0
m,Ubx123,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
m,明目张胆0113,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
m,小沐_33352,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,君子忧道也忧贫,#复仇者联盟4:终局之战# 看着你们抢票 看上去很热闹的样子…法国人每场都空出一百多个座位，显得一点都不care…,2小时前,0,0,0
f,方喷子,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为美国队长注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了美国队长英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,咩咩家的樱小喏,天呐太感谢了因为要答应了人要去看首映，但是那么多漫威电影全没看过，啥都不知道，看了这个30多分钟的梳理好像懂了好多,2小时前,0,0,0
m,AllTheStars丶,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为美国队长注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了美国队长英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
m,元气少年ze,在？看完能直播吗//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,启萌萌萌哒哒,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为美国队长注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了美国队长英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,nobones,八成是的//@RNGLetme: 高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,柒的猫,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,Aphrodite_1127,你仿佛是只假土拔鼠（我也最喜欢克里斯//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
m,银色子弹Conan,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
m,元气少年ze,在？看完能直播吗//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,启萌萌萌哒哒,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为美国队长注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了美国队长英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,nobones,八成是的//@RNGLetme: 高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,柒的猫,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,Aphrodite_1127,你仿佛是只假土拔鼠（我也最喜欢克里斯//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
m,银色子弹Conan,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,小鹿蹒跚QAQ,我也不信//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,她每天都想吃鱼OuO,呜呜呜那我首映还要不要去看啊 本来不打算看了的//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,ShootingGuard-,感觉美队真有可能领盒饭...//@RNGLetme :高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,南修真是只小兔子,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为美国队长注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了美国队长英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,1,0
f,南修真是只小兔子,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为美国队长注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了美国队长英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,1,0
m,用户6063565751,我点评了复仇者联盟4：终局之战：[星星][星星][星星][星星][星星] 郑州·郑东新区郑州东站,2小时前,0,0,0
m,--神奈川首席后卫,十年 你们也是我的青春啊❤,2小时前,0,0,0
f,啊呦每天睡不醒zzz,哟。土拨鼠出洞了。怎么说，没几天了，回基地和队友一起看啊//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,是南辰不是成男,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为黑寡妇注入能量，助力她打败灭霸！瞧我的名字后面已经点亮了黑寡妇英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
m,AoiwordQwQ,在？出来直播//@RNGLetme: 高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,mi桃酱软糖,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,i吖甜甜,我喜欢蚁人是有原因的,2小时前,0,0,0
f,一根小魚刺儿,#复仇者联盟4:终局之战# 走起！,2小时前,0,0,0
f,UYLOP,你这突然出现我都不知道发啥了//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,1,0,0
f,一根小魚刺儿,#复仇者联盟4:终局之战# 走起！,2小时前,0,0,0
f,UYLOP,你这突然出现我都不知道发啥了//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,1,0,0
m,九亿少年少女的美梦,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,1,0,0
f,梦与长情茶与花i,感觉自己已经都快要忘记剧情了//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,禾女鬼金名尹口,#复仇者联盟4：终局之战# 复联4帆布包上身了 期待电影首映～我要背着去炫耀哈哈哈哈哈,2小时前,0,0,0
f,爱酱可以不可爱吗,（撅嘴//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,Shir狸子,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,八百米四分半,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为雷神注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了雷神英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,秋意浓Edison,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为钢铁侠注入能量，助力他打败灭霸！瞧我的名字后面已经点亮了钢铁侠英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,SweetyCris,美队//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
m,道上都叫我勇敢的土豆,果然啊，直播被消音了，现场明明很🔥啊啊啊！！！,2小时前,0,0,0
f,半糖小绵,啊//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,你摸我一下8,直播呗//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,FourierTransform,我透！我最喜欢美队啊！跟土拨鼠一样就很耐斯我发现rng全队自来水//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,去病成隐,@金平钍玉越晟寻 //@蝶魔诺: //@mrflowerwz:这是一家电影院宣传复仇者联盟4做的展位，造谣全靠一张图,2小时前,0,0,0
f,开心碧根果派,复仇者联盟4 首映票原价76转。位置佳，宁波书城电影院 @西门町吃在宁波 求转,2小时前,0,1,0
m,Ltyour,#复仇者联盟4:终局之战# 走起！,2小时前,0,0,0
f,青烫_Leslie,你剧透？？！！！！！你闭嘴！！//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
f,森川崎,#复仇者联盟4:终局之战# 为复联英雄打榜，迎接终局之战！我为黑寡妇注入能量，助力她打败灭霸！瞧我的名字后面已经点亮了黑寡妇英雄标志！守望好莱坞的微博视频 漫威电影宇宙需要你的力量，戳链接加入战队>>复联英雄能量榜,2小时前,0,0,0
f,叫了个雪球,我不管你信不信 请你今晚就开播好吗//@RNGLetme:高中那会儿第一次看复联1，整个人热血沸腾，复联2和小虎刚到rng，等3的时候，大家已经在巴黎打MSI了。说起来感觉都是青春回忆，这一部可以说是很期待了（可为什么都在传言我喜欢的美队会死啊，我不会信的）,2小时前,0,0,0
